1000000.0,-0.4749999940395355,-0.3253840506076813,0.01974182203412056,0.47999998927116394,0.0438113808631897,0.045669976621866226,0.045669976621866226,0.0
1003600.0,-0.33500000834465027,-0.24161656200885773,0.01655273512005806,0.4801095724105835,0.0438113808631897,0.045669976621866226,0.04337183013558388,0.0
1007200.0,-0.33500000834465027,-0.26261138916015625,0.01265869103372097,0.4799838364124298,0.045669976621866226,0.04337183013558388,0.04399902746081352,0.0
1010800.0,-0.33500000834465027,-0.26630699634552,0.00870666466653347,0.47999390959739685,0.04337183013558388,0.04399902746081352,0.045514270663261414,0.0
1014400.0,-0.33500000834465027,-0.2687165141105652,0.0047760009765625,0.47999513149261475,0.04399902746081352,0.045514270663261414,0.056335363537073135,0.0
1018000.0,-0.33500000834465027,-0.270879864692688,0.0008972167852334678,0.4799957275390625,0.045514270663261414,0.056335363537073135,0.061800822615623474,0.0
1021600.0,-0.33500000834465027,-0.2728483974933624,-0.0029205321334302425,0.4799960255622864,0.056335363537073135,0.061800822615623474,0.056305062025785446,0.0
1025200.0,-0.33500000834465027,-0.2746434807777405,-0.0066741942428052425,0.47999632358551025,0.061800822615623474,0.056305062025785446,0.039439085870981216,0.0
1028800.0,-0.33500000834465027,-0.276283323764801,-0.01035461388528347,0.4799966514110565,0.056305062025785446,0.039439085870981216,0.028966473415493965,0.14399999380111694
1032400.0,-0.33500000834465027,-0.2777840495109558,-0.0017333984142169356,0.4799969494342804,0.039439085870981216,0.028966473415493965,0.026100710034370422,0.37400001287460327
1036000.0,-0.23499999940395355,-0.26399728655815125,0.01885681226849556,0.48016357421875,0.028966473415493965,0.026100710034370422,0.020113792270421982,0.4494999945163727
1039600.0,-0.03500000014901161,-0.30968379974365234,0.04309997707605362,0.48024412989616394,0.026100710034370422,0.020113792270421982,0.01957303285598755,0.4794999957084656
1043200.0,0.06499999761581421,-0.32643410563468933,0.06185302883386612,0.48010924458503723,0.020113792270421982,0.01957303285598755,0.0211650263518095,0.4959999918937683
1046800.0,0.06499999761581421,-0.30494531989097595,0.07674560695886612,0.4800039529800415,0.01957303285598755,0.0211650263518095,0.023518044501543045,0.49950000643730164
1050400.0,0.06499999761581421,-0.30039548873901367,0.09319458156824112,0.480001837015152,0.0211650263518095,0.023518044501543045,0.04052940383553505,0.49950000643730164
1054000.0,0.06499999761581421,-0.2981727123260498,0.11098937690258026,0.47999998927116394,0.023518044501543045,0.04052940383553505,0.06116730347275734,0.476500004529953
1057600.0,0.06499999761581421,-0.2970868647098541,0.12508544325828552,0.4799990952014923,0.04052940383553505,0.06116730347275734,0.06824922561645508,0.4180000126361847
1061200.0,0.06499999761581421,-0.29655614495277405,0.13751220703125,0.47999876737594604,0.06116730347275734,0.06824922561645508,0.06824828684329987,0.29100000858306885
1064800.0,0.06499999761581421,-0.296292781829834,0.143524169921875,0.47999846935272217,0.06824922561645508,0.06824828684329987,0.06551945954561234,0.0
1068400.0,0.06499999761581421,-0.29615670442581177,0.13887329399585724,0.47999846935272217,0.06824828684329987,0.06551945954561234,0.06158441677689552,0.0
1072000.0,0.06499999761581421,-0.2960800528526306,0.1258544921875,0.47999846935272217,0.06551945954561234,0.06158441677689552,0.05917421355843544,0.0
1075600.0,0.06499999761581421,-0.2960297167301178,0.11062316596508026,0.4799981713294983,0.06158441677689552,0.05917421355843544,0.05666344240307808,0.0
1079200.0,0.06499999761581421,-0.29598987102508545,0.09524230659008026,0.4799981713294983,0.05917421355843544,0.05666344240307808,0.04915684089064598,0.0
1082800.0,0.06499999761581421,-0.2959529757499695,0.08001708984375,0.4799981713294983,0.05666344240307808,0.04915684089064598,0.04909436032176018,0.0
1086400.0,0.06499999761581421,-0.29591575264930725,0.06504516303539276,0.4799981713294983,0.04915684089064598,0.04909436032176018,0.047284677624702454,0.0
1090000.0,0.06499999761581421,-0.2958768606185913,0.05037536472082138,0.4799981713294983,0.04909436032176018,0.047284677624702454,0.04702478647232056,0.0
1093600.0,0.06499999761581421,-0.295836478471756,0.03603515774011612,0.4799981713294983,0.047284677624702454,0.04702478647232056,0.046742185950279236,0.0
1097200.0,0.06499999761581421,-0.2957945466041565,0.02203979529440403,0.4799978733062744,0.04702478647232056,0.046742185950279236,0.04827813431620598,0.0
1100800.0,0.06499999761581421,-0.295751690864563,0.008389282040297985,0.4799978733062744,0.046742185950279236,0.04827813431620598,0.054808564484119415,0.0
1104400.0,0.06499999761581421,-0.29570868611335754,-0.0049194335006177425,0.4799978733062744,0.04827813431620598,0.054808564484119415,0.056391116231679916,0.0
1108000.0,-0.13500000536441803,-0.25575965642929077,-0.01784667931497097,0.47969329357147217,0.054808564484119415,0.056391116231679916,0.052997007966041565,0.0
1111600.0,-0.13500000536441803,-0.2697981894016266,-0.0263824462890625,0.47998565435409546,0.056391116231679916,0.052997007966041565,0.038741786032915115,0.0
1115200.0,-0.33500000834465027,-0.29697734117507935,-0.03164367750287056,0.47967469692230225,0.052997007966041565,0.038741786032915115,0.028966382145881653,0.0
1118800.0,-0.33500000834465027,-0.28167596459388733,-0.0332489013671875,0.4799819886684418,0.038741786032915115,0.028966382145881653,0.02369708940386772,0.3684999942779541
1122400.0,-0.23499999940395355,-0.27822718024253845,-0.0156707763671875,0.48017823696136475,0.028966382145881653,0.02369708940386772,0.020112419500947,0.445499986410141
1126000.0,-0.03500000014901161,-0.34283894300460815,0.01009216345846653,0.4802349805831909,0.02369708940386772,0.020112419500947,0.018921315670013428,0.47699999809265137
1129600.0,0.06499999761581421,-0.35366007685661316,0.02463378943502903,0.48011261224746704,0.020112419500947,0.018921315670013428,0.019469037652015686,0.4925000071525574
1133200.0,0.06499999761581421,-0.31801438331604004,0.04124755784869194,0.48001372814178467,0.018921315670013428,0.019469037652015686,0.02257559821009636,0.49549999833106995
1136800.0,0.06499999761581421,-0.3067924678325653,0.05692443996667862,0.48000672459602356,0.019469037652015686,0.02257559821009636,0.039008401334285736,0.4869999885559082
1140400.0,0.06499999761581421,-0.3010580241680145,0.07064513862133026,0.48000213503837585,0.02257559821009636,0.039008401334285736,0.05690109357237816,0.46299999952316284
1144000.0,0.06499999761581421,-0.2982211410999298,0.08688049018383026,0.47999969124794006,0.039008401334285736,0.05690109357237816,0.0679485872387886,0.4115000069141388
1147600.0,0.06499999761581421,-0.29682767391204834,0.10208435356616974,0.47999876737594604,0.05690109357237816,0.0679485872387886,0.06594736874103546,0.2854999899864197
1151200.0,0.06499999761581421,-0.2961442470550537,0.11054076999425888,0.4799981713294983,0.0679485872387886,0.06594736874103546,0.06493878364562988,0.0
1154800.0,0.06499999761581421,-0.2958088517189026,0.10669555515050888,0.4799978733062744,0.06594736874103546,0.06493878364562988,0.06207437440752983,0.0
1158400.0,0.06499999761581421,-0.2956438660621643,0.09594421088695526,0.47999754548072815,0.06493878364562988,0.06207437440752983,0.05705476552248001,0.0
1162000.0,0.06499999761581421,-0.2955625653266907,0.08177490532398224,0.47999754548072815,0.06207437440752983,0.05705476552248001,0.0529467910528183,0.0
1165600.0,0.06499999761581421,-0.2955228090286255,0.06723632663488388,0.47999754548072815,0.05705476552248001,0.0529467910528183,0.05099651962518692,0.0
1169200.0,0.06499999761581421,-0.2955038547515869,0.05272827297449112,0.47999754548072815,0.0529467910528183,0.05099651962518692,0.04975256696343422,0.0
1172800.0,0.06499999761581421,-0.29549574851989746,0.03840332105755806,0.47999754548072815,0.05099651962518692,0.04975256696343422,0.049213387072086334,0.0
1176400.0,0.06499999761581421,-0.2954935133457184,0.02433166466653347,0.47999754548072815,0.04975256696343422,0.049213387072086334,0.04894144460558891,0.0
1180000.0,0.06499999761581421,-0.29549482464790344,0.010556030087172985,0.47999754548072815,0.049213387072086334,0.04894144460558891,0.04851824790239334,0.0
1183600.0,0.06499999761581421,-0.2954986095428467,-0.0029113769996911287,0.47999754548072815,0.04894144460558891,0.04851824790239334,0.05007690191268921,0.0
